sale_id,date,year,month,week,product_id,product_name,is_new_product,region,channel,units_sold,unit_price,revenue,cogs,gross_profit,sessions,new_customers
231,2025-01-20,2025,1,4,P003,Data Connector Plus,0,North,Partner,23,146.78,3375.94,1577.57,1798.37,276,4
232,2025-01-20,2025,1,4,P001,Analytics Suite,0,South,Online,10,488.26,4882.6,2196.4,2686.2,130,2
233,2025-01-20,2025,1,4,P002,Dashboard Pro,0,South,Online,15,306.86,4602.9,2045.25,2557.65,165,3
234,2025-01-20,2025,1,4,P003,Data Connector Plus,0,South,Partner,21,150.81,3167.01,1492.47,1674.54,273,3
235,2025-01-20,2025,1,4,P001,Analytics Suite,0,East,Online,10,499.25,4992.5,1987.1,3005.4,100,2
236,2025-01-20,2025,1,4,P002,Dashboard Pro,0,East,Online,16,298.75,4780.0,1890.4,2889.6,144,3
237,2025-01-20,2025,1,4,P003,Data Connector Plus,0,East,Offline,25,149.07,3726.75,1745.5,1981.25,325,4
238,2025-01-20,2025,1,4,P001,Analytics Suite,0,West,Online,9,506.97,4562.73,1804.23,2758.5,99,1
239,2025-01-20,2025,1,4,P002,Dashboard Pro,0,West,Partner,16,301.24,4819.84,2042.56,2777.28,208,3
240,2025-01-20,2025,1,4,P003,Data Connector Plus,0,West,Offline,24,146.65,3519.6,1602.24,1917.36,240,6
241,2025-01-21,2025,1,4,P001,Analytics Suite,0,North,Partner,9,491.19,4420.71,1887.21,2533.5,126,2
242,2025-01-21,2025,1,4,P002,Dashboard Pro,0,North,Partner,14,307.02,4298.28,1964.06,2334.22,154,3
243,2025-01-21,2025,1,4,P003,Data Connector Plus,0,North,Online,23,148.27,3410.21,1569.06,1841.15,207,4
244,2025-01-21,2025,1,4,P001,Analytics Suite,0,South,Partner,9,503.23,4529.07,2144.16,2384.91,108,2
245,2025-01-21,2025,1,4,P002,Dashboard Pro,0,South,Online,15,292.27,4384.05,1785.6,2598.45,135,4
246,2025-01-21,2025,1,4,P003,Data Connector Plus,0,South,Partner,21,148.44,3117.24,1439.13,1678.11,189,5
247,2025-01-21,2025,1,4,P001,Analytics Suite,0,East,Online,11,496.45,5460.95,2203.96,3256.99,110,3
248,2025-01-21,2025,1,4,P002,Dashboard Pro,0,East,Partner,14,290.54,4067.56,1836.38,2231.18,196,2
249,2025-01-21,2025,1,4,P003,Data Connector Plus,0,East,Partner,21,144.87,3042.27,1367.73,1674.54,231,4
250,2025-01-21,2025,1,4,P001,Analytics Suite,0,West,Online,10,497.46,4974.6,1899.8,3074.8,80,2
251,2025-01-21,2025,1,4,P002,Dashboard Pro,0,West,Offline,14,306.9,4296.6,1680.42,2616.18,154,2
252,2025-01-21,2025,1,4,P003,Data Connector Plus,0,West,Online,22,144.96,3189.12,1410.42,1778.7,308,4
253,2025-01-22,2025,1,4,P001,Analytics Suite,0,North,Offline,11,498.99,5488.89,2368.63,3120.26,143,2
254,2025-01-22,2025,1,4,P002,Dashboard Pro,0,North,Offline,13,297.73,3870.49,1691.69,2178.8,117,2
255,2025-01-22,2025,1,4,P003,Data Connector Plus,0,North,Online,24,149.21,3581.04,1555.68,2025.36,288,6
256,2025-01-22,2025,1,4,P001,Analytics Suite,0,South,Partner,10,484.64,4846.4,2149.7,2696.7,80,2
257,2025-01-22,2025,1,4,P002,Dashboard Pro,0,South,Offline,14,290.32,4064.48,1642.48,2422.0,140,3
258,2025-01-22,2025,1,4,P003,Data Connector Plus,0,South,Offline,21,149.73,3144.33,1208.76,1935.57,189,4
259,2025-01-22,2025,1,4,P001,Analytics Suite,0,East,Offline,10,489.27,4892.7,2339.1,2553.6,110,2
260,2025-01-22,2025,1,4,P002,Dashboard Pro,0,East,Offline,14,292.45,4094.3,1570.94,2523.36,154,2
261,2025-01-22,2025,1,4,P003,Data Connector Plus,0,East,Online,25,152.45,3811.25,1644.75,2166.5,250,6
262,2025-01-22,2025,1,4,P001,Analytics Suite,0,West,Offline,10,491.61,4916.1,2008.8,2907.3,90,2
263,2025-01-22,2025,1,4,P002,Dashboard Pro,0,West,Online,13,301.79,3923.27,1635.27,2288.0,182,3
264,2025-01-22,2025,1,4,P003,Data Connector Plus,0,West,Online,25,152.53,3813.25,1638.25,2175.0,225,5
265,2025-01-23,2025,1,4,P001,Analytics Suite,0,North,Offline,11,499.58,5495.38,2321.55,3173.83,143,2
266,2025-01-23,2025,1,4,P002,Dashboard Pro,0,North,Online,17,293.27,4985.59,1934.43,3051.16,136,4
267,2025-01-23,2025,1,4,P003,Data Connector Plus,0,North,Offline,22,149.92,3298.24,1399.64,1898.6,286,4
268,2025-01-23,2025,1,4,P001,Analytics Suite,0,South,Offline,10,511.32,5113.2,2083.4,3029.8,110,2
269,2025-01-23,2025,1,4,P002,Dashboard Pro,0,South,Offline,16,291.38,4662.08,2010.72,2651.36,160,4
270,2025-01-23,2025,1,4,P003,Data Connector Plus,0,South,Partner,21,144.81,3041.01,1393.14,1647.87,273,3
271,2025-01-23,2025,1,4,P001,Analytics Suite,0,East,Online,9,507.34,4566.06,2168.64,2397.42,99,1
272,2025-01-23,2025,1,4,P002,Dashboard Pro,0,East,Online,14,298.1,4173.4,1904.42,2268.98,154,3
273,2025-01-23,2025,1,4,P003,Data Connector Plus,0,East,Offline,23,148.09,3406.07,1621.5,1784.57,207,4
274,2025-01-23,2025,1,4,P001,Analytics Suite,0,West,Partner,9,499.53,4495.77,1826.1,2669.67,72,1
275,2025-01-23,2025,1,4,P002,Dashboard Pro,0,West,Online,15,307.9,4618.5,1847.55,2770.95,165,2
276,2025-01-23,2025,1,4,P003,Data Connector Plus,0,West,Offline,21,146.07,3067.47,1414.35,1653.12,168,5
277,2025-01-24,2025,1,4,P001,Analytics Suite,0,North,Offline,11,504.03,5544.33,2407.46,3136.87,132,2
278,2025-01-24,2025,1,4,P002,Dashboard Pro,0,North,Partner,16,302.8,4844.8,1925.44,2919.36,208,3
279,2025-01-24,2025,1,4,P003,Data Connector Plus,0,North,Offline,22,153.34,3373.48,1548.58,1824.9,198,4
280,2025-01-24,2025,1,4,P001,Analytics Suite,0,South,Offline,10,495.08,4950.8,1945.6,3005.2,120,2
281,2025-01-24,2025,1,4,P002,Dashboard Pro,0,South,Offline,13,297.17,3863.21,1671.15,2192.06,143,3
282,2025-01-24,2025,1,4,P003,Data Connector Plus,0,South,Partner,25,145.19,3629.75,1406.25,2223.5,325,5
283,2025-01-24,2025,1,4,P001,Analytics Suite,0,East,Offline,10,487.87,4878.7,2166.0,2712.7,120,1
284,2025-01-24,2025,1,4,P002,Dashboard Pro,0,East,Partner,17,297.79,5062.43,2344.64,2717.79,136,3
285,2025-01-24,2025,1,4,P003,Data Connector Plus,0,East,Partner,22,145.98,3211.56,1331.44,1880.12,198,6
286,2025-01-24,2025,1,4,P001,Analytics Suite,0,West,Online,11,509.36,5602.96,2664.97,2937.99,143,2
287,2025-01-24,2025,1,4,P002,Dashboard Pro,0,West,Online,15,301.05,4515.75,1792.2,2723.55,195,4
288,2025-01-24,2025,1,4,P003,Data Connector Plus,0,West,Offline,21,150.42,3158.82,1307.04,1851.78,252,5
289,2025-01-25,2025,1,4,P001,Analytics Suite,0,North,Online,5,509.89,2549.45,1165.35,1384.1,65,1
290,2025-01-25,2025,1,4,P002,Dashboard Pro,0,North,Offline,9,300.29,2702.61,1161.63,1540.98,72,2
291,2025-01-25,2025,1,4,P003,Data Connector Plus,0,North,Offline,14,153.08,2143.12,987.42,1155.7,196,3
292,2025-01-25,2025,1,4,P001,Analytics Suite,0,South,Online,6,504.65,3027.9,1297.2,1730.7,66,1
293,2025-01-25,2025,1,4,P002,Dashboard Pro,0,South,Offline,10,295.64,2956.4,1415.5,1540.9,130,2
294,2025-01-25,2025,1,4,P003,Data Connector Plus,0,South,Offline,15,151.33,2269.95,934.95,1335.0,120,3
295,2025-01-25,2025,1,4,P001,Analytics Suite,0,East,Online,6,491.45,2948.7,1399.26,1549.44,60,1
296,2025-01-25,2025,1,4,P002,Dashboard Pro,0,East,Partner,9,307.3,2765.7,1141.56,1624.14,126,2
297,2025-01-25,2025,1,4,P003,Data Connector Plus,0,East,Offline,14,151.35,2118.9,904.12,1214.78,168,3
298,2025-01-25,2025,1,4,P001,Analytics Suite,0,West,Online,6,486.73,2920.38,1392.06,1528.32,66,1
299,2025-01-25,2025,1,4,P002,Dashboard Pro,0,West,Offline,9,290.94,2618.46,1166.31,1452.15,126,2
300,2025-01-25,2025,1,4,P003,Data Connector Plus,0,West,Offline,15,152.1,2281.5,1032.9,1248.6,150,3
301,2025-01-26,2025,1,4,P001,Analytics Suite,0,North,Offline,6,496.02,2976.12,1238.82,1737.3,54,1
302,2025-01-26,2025,1,4,P002,Dashboard Pro,0,North,Offline,9,298.11,2682.99,1284.93,1398.06,126,2
303,2025-01-26,2025,1,4,P003,Data Connector Plus,0,North,Online,14,153.25,2145.5,1027.04,1118.46,196,3
304,2025-01-26,2025,1,4,P001,Analytics Suite,0,South,Offline,6,488.35,2930.1,1259.94,1670.16,66,1
305,2025-01-26,2025,1,4,P002,Dashboard Pro,0,South,Offline,9,296.0,2664.0,1052.01,1611.99,99,2
306,2025-01-26,2025,1,4,P003,Data Connector Plus,0,South,Online,14,152.86,2140.04,1025.22,1114.82,154,3
307,2025-01-26,2025,1,4,P001,Analytics Suite,0,East,Offline,6,494.1,2964.6,1271.76,1692.84,72,1
308,2025-01-26,2025,1,4,P002,Dashboard Pro,0,East,Online,9,290.33,2612.97,1248.93,1364.04,72,2
309,2025-01-26,2025,1,4,P003,Data Connector Plus,0,East,Offline,16,151.01,2416.16,1062.4,1353.76,128,3
310,2025-01-26,2025,1,4,P001,Analytics Suite,0,West,Offline,6,513.13,3078.78,1392.06,1686.72,54,1
311,2025-01-26,2025,1,4,P002,Dashboard Pro,0,West,Offline,9,301.31,2711.79,1133.55,1578.24,126,2
312,2025-01-26,2025,1,4,P003,Data Connector Plus,0,West,Offline,14,149.65,2095.1,800.1,1295.0,126,2
313,2025-01-27,2025,1,5,P001,Analytics Suite,0,North,Online,9,504.7,4542.3,2003.85,2538.45,126,2
314,2025-01-27,2025,1,5,P002,Dashboard Pro,0,North,Offline,16,303.08,4849.28,1943.2,2906.08,192,3
315,2025-01-27,2025,1,5,P003,Data Connector Plus,0,North,Online,24,149.23,3581.52,1525.68,2055.84,216,5
316,2025-01-27,2025,1,5,P001,Analytics Suite,0,South,Partner,10,504.27,5042.7,2240.6,2802.1,130,2
317,2025-01-27,2025,1,5,P002,Dashboard Pro,0,South,Online,15,293.48,4402.2,1804.2,2598.0,180,4
318,2025-01-27,2025,1,5,P003,Data Connector Plus,0,South,Offline,26,151.42,3936.92,1773.46,2163.46,338,5
319,2025-01-27,2025,1,5,P001,Analytics Suite,0,East,Offline,9,511.98,4607.82,1883.61,2724.21,90,2
320,2025-01-27,2025,1,5,P002,Dashboard Pro,0,East,Online,15,306.1,4591.5,2183.1,2408.4,150,3
321,2025-01-27,2025,1,5,P003,Data Connector Plus,0,East,Offline,22,147.1,3236.2,1528.78,1707.42,220,5
322,2025-01-27,2025,1,5,P001,Analytics Suite,0,West,Offline,10,490.44,4904.4,2321.3,2583.1,100,2
323,2025-01-27,2025,1,5,P002,Dashboard Pro,0,West,Offline,13,301.08,3914.04,1507.22,2406.82,117,3
324,2025-01-27,2025,1,5,P003,Data Connector Plus,0,West,Online,22,146.61,3225.42,1457.06,1768.36,220,4
325,2025-01-28,2025,1,5,P001,Analytics Suite,0,North,Offline,10,484.19,4841.9,2036.9,2805.0,90,2
326,2025-01-28,2025,1,5,P002,Dashboard Pro,0,North,Online,16,298.6,4777.6,1968.96,2808.64,160,3
327,2025-01-28,2025,1,5,P003,Data Connector Plus,0,North,Offline,26,145.33,3778.58,1714.96,2063.62,312,6
328,2025-01-28,2025,1,5,P001,Analytics Suite,0,South,Online,9,511.62,4604.58,1830.69,2773.89,126,2
329,2025-01-28,2025,1,5,P002,Dashboard Pro,0,South,Offline,17,297.15,5051.55,2405.67,2645.88,221,4
330,2025-01-28,2025,1,5,P003,Data Connector Plus,0,South,Offline,25,144.61,3615.25,1709.5,1905.75,200,5
331,2025-01-28,2025,1,5,P001,Analytics Suite,0,East,Offline,10,503.23,5032.3,2340.6,2691.7,90,2
332,2025-01-28,2025,1,5,P002,Dashboard Pro,0,East,Online,14,292.05,4088.7,1818.74,2269.96,154,3
333,2025-01-28,2025,1,5,P003,Data Connector Plus,0,East,Online,21,147.54,3098.34,1412.04,1686.3,273,4
334,2025-01-28,2025,1,5,P001,Analytics Suite,0,West,Offline,11,510.89,5619.79,2319.79,3300.0,132,2
335,2025-01-28,2025,1,5,P002,Dashboard Pro,0,West,Offline,13,307.64,3999.32,1522.43,2476.89,117,2
336,2025-01-28,2025,1,5,P003,Data Connector Plus,0,West,Online,23,146.92,3379.16,1528.35,1850.81,276,4
337,2025-01-29,2025,1,5,P001,Analytics Suite,0,North,Online,10,504.77,5047.7,2153.0,2894.7,80,1
338,2025-01-29,2025,1,5,P002,Dashboard Pro,0,North,Partner,15,306.59,4598.85,1890.6,2708.25,210,2
339,2025-01-29,2025,1,5,P003,Data Connector Plus,0,North,Offline,26,147.17,3826.42,1820.26,2006.16,234,5
340,2025-01-29,2025,1,5,P001,Analytics Suite,0,South,Online,10,513.64,5136.4,2233.9,2902.5,130,2
341,2025-01-29,2025,1,5,P002,Dashboard Pro,0,South,Online,15,301.94,4529.1,2029.2,2499.9,135,3
342,2025-01-29,2025,1,5,P003,Data Connector Plus,0,South,Offline,25,149.23,3730.75,1446.75,2284.0,250,5
343,2025-01-29,2025,1,5,P001,Analytics Suite,0,East,Offline,9,500.43,4503.87,1953.18,2550.69,108,1
344,2025-01-29,2025,1,5,P002,Dashboard Pro,0,East,Offline,16,297.96,4767.36,2089.6,2677.76,208,3
345,2025-01-29,2025,1,5,P003,Data Connector Plus,0,East,Offline,23,151.76,3490.48,1471.31,2019.17,276,5
346,2025-01-29,2025,1,5,P001,Analytics Suite,0,West,Online,10,504.17,5041.7,2115.5,2926.2,80,2
347,2025-01-29,2025,1,5,P002,Dashboard Pro,0,West,Online,16,300.4,4806.4,2163.04,2643.36,160,3
348,2025-01-29,2025,1,5,P003,Data Connector Plus,0,West,Partner,21,152.52,3202.92,1227.24,1975.68,231,4
349,2025-01-30,2025,1,5,P001,Analytics Suite,0,North,Partner,10,506.96,5069.6,2415.0,2654.6,130,2
350,2025-01-30,2025,1,5,P002,Dashboard Pro,0,North,Partner,16,298.08,4769.28,1991.52,2777.76,176,3
351,2025-01-30,2025,1,5,P003,Data Connector Plus,0,North,Offline,24,149.35,3584.4,1404.48,2179.92,240,6
352,2025-01-30,2025,1,5,P001,Analytics Suite,0,South,Partner,9,487.84,4390.56,1669.95,2720.61,126,1
353,2025-01-30,2025,1,5,P002,Dashboard Pro,0,South,Offline,14,302.11,4229.54,1767.64,2461.9,168,2
354,2025-01-30,2025,1,5,P003,Data Connector Plus,0,South,Online,23,145.92,3356.16,1532.26,1823.9,299,4
355,2025-01-30,2025,1,5,P001,Analytics Suite,0,East,Partner,10,502.44,5024.4,2030.2,2994.2,80,1
356,2025-01-30,2025,1,5,P002,Dashboard Pro,0,East,Offline,15,298.04,4470.6,1720.65,2749.95,210,3
357,2025-01-30,2025,1,5,P003,Data Connector Plus,0,East,Online,23,146.62,3372.26,1543.07,1829.19,322,4
358,2025-01-30,2025,1,5,P001,Analytics Suite,0,West,Partner,11,491.04,5401.44,2224.75,3176.69,132,2
359,2025-01-30,2025,1,5,P002,Dashboard Pro,0,West,Online,15,295.78,4436.7,2123.25,2313.45,135,3
360,2025-01-30,2025,1,5,P003,Data Connector Plus,0,West,Offline,23,146.99,3380.77,1582.17,1798.6,276,6
361,2025-01-31,2025,1,5,P001,Analytics Suite,0,North,Offline,10,496.82,4968.2,2355.7,2612.5,100,2
362,2025-01-31,2025,1,5,P002,Dashboard Pro,0,North,Online,16,295.75,4732.0,1940.0,2792.0,144,3
363,2025-01-31,2025,1,5,P003,Data Connector Plus,0,North,Online,24,146.68,3520.32,1586.88,1933.44,336,6
364,2025-01-31,2025,1,5,P001,Analytics Suite,0,South,Partner,11,500.87,5509.57,2385.68,3123.89,132,2
365,2025-01-31,2025,1,5,P002,Dashboard Pro,0,South,Online,14,295.95,4143.3,1925.42,2217.88,154,2
366,2025-01-31,2025,1,5,P003,Data Connector Plus,0,South,Online,25,146.23,3655.75,1610.25,2045.5,325,4
367,2025-01-31,2025,1,5,P001,Analytics Suite,0,East,Offline,9,508.12,4573.08,1993.32,2579.76,117,2
368,2025-01-31,2025,1,5,P002,Dashboard Pro,0,East,Partner,16,296.0,4736.0,1900.0,2836.0,128,3
369,2025-01-31,2025,1,5,P003,Data Connector Plus,0,East,Offline,25,151.21,3780.25,1699.5,2080.75,225,6
370,2025-01-31,2025,1,5,P001,Analytics Suite,0,West,Online,9,491.2,4420.8,1848.15,2572.65,90,2
371,2025-01-31,2025,1,5,P002,Dashboard Pro,0,West,Offline,14,294.72,4126.08,1760.22,2365.86,154,3
372,2025-01-31,2025,1,5,P003,Data Connector Plus,0,West,Online,25,151.34,3783.5,1578.0,2205.5,225,5
373,2025-02-01,2025,2,5,P001,Analytics Suite,0,North,Online,6,490.65,2943.9,1281.6,1662.3,60,1
374,2025-02-01,2025,2,5,P002,Dashboard Pro,0,North,Online,10,295.33,2953.3,1234.4,1718.9,90,2
375,2025-02-01,2025,2,5,P003,Data Connector Plus,0,North,Offline,16,150.38,2406.08,1097.92,1308.16,160,3
376,2025-02-01,2025,2,5,P001,Analytics Suite,0,South,Offline,7,506.17,3543.19,1628.06,1915.13,91,1
377,2025-02-01,2025,2,5,P002,Dashboard Pro,0,South,Partner,10,298.79,2987.9,1431.3,1556.6,120,2
378,2025-02-01,2025,2,5,P003,Data Connector Plus,0,South,Online,16,152.03,2432.48,1086.88,1345.6,224,4
379,2025-02-01,2025,2,5,P001,Analytics Suite,0,East,Online,6,509.26,3055.56,1207.26,1848.3,78,1
380,2025-02-01,2025,2,5,P002,Dashboard Pro,0,East,Offline,10,291.11,2911.1,1371.9,1539.2,120,2
381,2025-02-01,2025,2,5,P003,Data Connector Plus,0,East,Online,14,149.29,2090.06,904.82,1185.24,112,2
382,2025-02-01,2025,2,5,P001,Analytics Suite,0,West,Offline,7,484.54,3391.78,1434.93,1956.85,91,1
383,2025-02-01,2025,2,5,P002,Dashboard Pro,0,West,Offline,9,306.5,2758.5,1101.15,1657.35,81,2
384,2025-02-01,2025,2,5,P003,Data Connector Plus,0,West,Online,17,146.92,2497.64,1188.64,1309.0,170,3
385,2025-02-02,2025,2,5,P001,Analytics Suite,0,North,Online,6,504.91,3029.46,1408.08,1621.38,84,1
386,2025-02-02,2025,2,5,P002,Dashboard Pro,0,North,Online,11,303.66,3340.26,1395.24,1945.02,121,2
387,2025-02-02,2025,2,5,P003,Data Connector Plus,0,North,Online,16,150.81,2412.96,1021.6,1391.36,224,4
388,2025-02-02,2025,2,5,P001,Analytics Suite,0,South,Online,6,509.72,3058.32,1443.24,1615.08,72,1
389,2025-02-02,2025,2,5,P002,Dashboard Pro,0,South,Offline,11,302.45,3326.95,1279.74,2047.21,110,2
390,2025-02-02,2025,2,5,P003,Data Connector Plus,0,South,Offline,17,152.57,2593.69,1032.07,1561.62,136,4
391,2025-02-02,2025,2,5,P001,Analytics Suite,0,East,Online,6,490.23,2941.38,1327.38,1614.0,84,1
392,2025-02-02,2025,2,5,P002,Dashboard Pro,0,East,Online,9,292.94,2636.46,1225.8,1410.66,126,2
393,2025-02-02,2025,2,5,P003,Data Connector Plus,0,East,Offline,16,147.96,2367.36,1133.6,1233.76,224,4
394,2025-02-02,2025,2,5,P001,Analytics Suite,0,West,Online,6,513.2,3079.2,1241.58,1837.62,66,1
395,2025-02-02,2025,2,5,P002,Dashboard Pro,0,West,Offline,10,301.04,3010.4,1242.2,1768.2,140,2
396,2025-02-02,2025,2,5,P003,Data Connector Plus,0,West,Online,17,148.56,2525.52,1197.31,1328.21,204,3
397,2025-02-03,2025,2,6,P001,Analytics Suite,0,North,Online,11,503.81,5541.91,2269.63,3272.28,132,2
398,2025-02-03,2025,2,6,P002,Dashboard Pro,0,North,Online,14,294.84,4127.76,1830.22,2297.54,196,3
399,2025-02-03,2025,2,6,P003,Data Connector Plus,0,North,Online,23,145.48,3346.04,1420.25,1925.79,230,5
400,2025-02-03,2025,2,6,P001,Analytics Suite,0,South,Offline,9,486.64,4379.76,1907.28,2472.48,108,1
401,2025-02-03,2025,2,6,P002,Dashboard Pro,0,South,Online,14,296.38,4149.32,1902.18,2247.14,168,3
402,2025-02-03,2025,2,6,P003,Data Connector Plus,0,South,Offline,21,148.23,3112.83,1463.28,1649.55,273,5
403,2025-02-03,2025,2,6,P001,Analytics Suite,0,East,Online,11,501.15,5512.65,2188.23,3324.42,121,2
404,2025-02-03,2025,2,6,P002,Dashboard Pro,0,East,Online,14,292.65,4097.1,1729.42,2367.68,140,3
405,2025-02-03,2025,2,6,P003,Data Connector Plus,0,East,Online,22,146.78,3229.16,1387.1,1842.06,286,5
406,2025-02-03,2025,2,6,P001,Analytics Suite,0,West,Online,10,488.09,4880.9,2016.9,2864.0,110,2
407,2025-02-03,2025,2,6,P002,Dashboard Pro,0,West,Online,16,295.94,4735.04,2189.28,2545.76,224,3
408,2025-02-03,2025,2,6,P003,Data Connector Plus,0,West,Offline,25,147.22,3680.5,1472.5,2208.0,325,5
409,2025-02-04,2025,2,6,P001,Analytics Suite,0,North,Online,11,513.03,5643.33,2501.62,3141.71,143,3
410,2025-02-04,2025,2,6,P002,Dashboard Pro,0,North,Online,16,295.88,4734.08,1984.96,2749.12,224,3
411,2025-02-04,2025,2,6,P003,Data Connector Plus,0,North,Offline,25,149.82,3745.5,1710.75,2034.75,325,4
412,2025-02-04,2025,2,6,P001,Analytics Suite,0,South,Online,11,512.26,5634.86,2305.38,3329.48,154,2
413,2025-02-04,2025,2,6,P002,Dashboard Pro,0,South,Online,17,304.3,5173.1,2037.79,3135.31,187,3
414,2025-02-04,2025,2,6,P003,Data Connector Plus,0,South,Offline,23,145.91,3355.93,1300.19,2055.74,253,6
415,2025-02-04,2025,2,6,P001,Analytics Suite,0,East,Offline,10,496.03,4960.3,2228.0,2732.3,140,2
416,2025-02-04,2025,2,6,P002,Dashboard Pro,0,East,Partner,16,296.48,4743.68,2084.32,2659.36,192,4
417,2025-02-04,2025,2,6,P003,Data Connector Plus,0,East,Offline,22,146.75,3228.5,1435.72,1792.78,198,4
418,2025-02-04,2025,2,6,P001,Analytics Suite,0,West,Online,11,504.31,5547.41,2291.96,3255.45,154,2
419,2025-02-04,2025,2,6,P002,Dashboard Pro,0,West,Online,14,291.8,4085.2,1764.28,2320.92,182,3
420,2025-02-04,2025,2,6,P003,Data Connector Plus,0,West,Online,25,148.52,3713.0,1663.25,2049.75,350,6
421,2025-02-05,2025,2,6,P001,Analytics Suite,0,North,Offline,9,513.9,4625.1,1949.94,2675.16,90,2
422,2025-02-05,2025,2,6,P002,Dashboard Pro,0,North,Online,14,306.91,4296.74,1780.1,2516.64,140,3
423,2025-02-05,2025,2,6,P003,Data Connector Plus,0,North,Online,24,147.64,3543.36,1593.36,1950.0,312,5
424,2025-02-05,2025,2,6,P001,Analytics Suite,0,South,Online,10,508.29,5082.9,2105.9,2977.0,140,1
425,2025-02-05,2025,2,6,P002,Dashboard Pro,0,South,Offline,16,306.71,4907.36,1950.4,2956.96,192,3
426,2025-02-05,2025,2,6,P003,Data Connector Plus,0,South,Online,24,153.1,3674.4,1627.68,2046.72,264,4
427,2025-02-05,2025,2,6,P001,Analytics Suite,0,East,Offline,10,495.87,4958.7,2107.2,2851.5,90,2
428,2025-02-05,2025,2,6,P002,Dashboard Pro,0,East,Online,13,293.88,3820.44,1760.72,2059.72,169,2
429,2025-02-05,2025,2,6,P003,Data Connector Plus,0,East,Online,22,152.33,3351.26,1339.58,2011.68,220,4
430,2025-02-05,2025,2,6,P001,Analytics Suite,0,West,Partner,10,498.69,4986.9,2192.7,2794.2,100,2
431,2025-02-05,2025,2,6,P002,Dashboard Pro,0,West,Partner,16,296.27,4740.32,1883.04,2857.28,192,3
432,2025-02-05,2025,2,6,P003,Data Connector Plus,0,West,Offline,26,152.74,3971.24,1562.34,2408.9,338,4
433,2025-02-06,2025,2,6,P001,Analytics Suite,0,North,Offline,10,489.51,4895.1,2050.3,2844.8,120,2
434,2025-02-06,2025,2,6,P002,Dashboard Pro,0,North,Offline,16,297.62,4761.92,2139.68,2622.24,192,3
435,2025-02-06,2025,2,6,P003,Data Connector Plus,0,North,Offline,27,149.49,4036.23,1609.2,2427.03,243,7
436,2025-02-06,2025,2,6,P001,Analytics Suite,0,South,Partner,10,509.94,5099.4,2007.4,3092.0,110,2
437,2025-02-06,2025,2,6,P002,Dashboard Pro,0,South,Offline,17,299.1,5084.7,2182.29,2902.41,221,4
438,2025-02-06,2025,2,6,P003,Data Connector Plus,0,South,Offline,24,146.03,3504.72,1598.64,1906.08,336,5
439,2025-02-06,2025,2,6,P001,Analytics Suite,0,East,Online,9,500.13,4501.17,1965.06,2536.11,99,2
440,2025-02-06,2025,2,6,P002,Dashboard Pro,0,East,Offline,15,299.19,4487.85,2053.2,2434.65,150,3
441,2025-02-06,2025,2,6,P003,Data Connector Plus,0,East,Online,23,151.88,3493.24,1481.66,2011.58,299,4
442,2025-02-06,2025,2,6,P001,Analytics Suite,0,West,Offline,10,506.07,5060.7,2073.7,2987.0,90,2
443,2025-02-06,2025,2,6,P002,Dashboard Pro,0,West,Offline,15,296.28,4444.2,2073.3,2370.9,165,2
444,2025-02-06,2025,2,6,P003,Data Connector Plus,0,West,Offline,26,146.41,3806.66,1580.02,2226.64,338,6
445,2025-02-07,2025,2,6,P001,Analytics Suite,0,North,Online,10,489.0,4890.0,2256.0,2634.0,90,2
446,2025-02-07,2025,2,6,P002,Dashboard Pro,0,North,Offline,16,299.58,4793.28,1976.64,2816.64,144,4
447,2025-02-07,2025,2,6,P003,Data Connector Plus,0,North,Partner,23,146.92,3379.16,1559.63,1819.53,299,4
448,2025-02-07,2025,2,6,P001,Analytics Suite,0,South,Online,11,496.35,5459.85,2548.15,2911.7,110,2
449,2025-02-07,2025,2,6,P002,Dashboard Pro,0,South,Offline,17,294.51,5006.67,2026.4,2980.27,238,4
